,Symbol,Date,Open,High,Low,Close,Adj_Close,Volume,t
318,AMZN,2015-04-08,374.660004,381.579987,374.649994,381.200012,381.200012,2636400,318
319,AMZN,2015-04-09,380.660004,384.420013,378.799988,383.540009,383.540009,2392300,319
320,AMZN,2015-04-10,384.309998,387.119995,381.320007,382.649994,382.649994,2573500,320
321,AMZN,2015-04-13,383.529999,385.279999,380.140015,382.359985,382.359985,1894500,321
322,AMZN,2015-04-14,383.51001,387.809998,381.209991,385.109985,385.109985,2548800,322
323,AMZN,2015-04-15,384.649994,385.779999,381.640015,383.450012,383.450012,1933200,323
324,AMZN,2015-04-16,383.690002,387.450012,383.549988,386.040009,386.040009,2080400,324
325,AMZN,2015-04-17,382.630005,383.559998,374.399994,375.559998,375.559998,3839700,325
326,AMZN,2015-04-20,378.549988,391.940002,377,389.51001,389.51001,5001400,326
327,AMZN,2015-04-21,391.309998,394.600006,386.799988,391.179993,391.179993,4643500,327
328,AMZN,2015-04-22,391.910004,394.279999,388,389.799988,389.799988,3474700,328
329,AMZN,2015-04-23,390.209991,391.880005,386.149994,389.98999,389.98999,7980000,329
330,AMZN,2015-04-24,439,452.649994,439,445.100006,445.100006,17176900,330
331,AMZN,2015-04-27,443.859985,446.98999,437.410004,438.559998,438.559998,5430900,331
332,AMZN,2015-04-28,438.51001,439,428.040009,429.309998,429.309998,4140500,332
333,AMZN,2015-04-29,426.75,434.23999,426.029999,429.369995,429.369995,3621700,333
334,AMZN,2015-04-30,427.109985,431.75,419.23999,421.779999,421.779999,3647900,334
335,AMZN,2015-05-01,423.820007,425.640015,416,422.869995,422.869995,3565800,335
336,AMZN,2015-05-04,424.799988,429.769989,422.420013,423.040009,423.040009,2270400,336
337,AMZN,2015-05-05,422.850006,427.51001,421.019989,421.190002,421.190002,2856400,337
338,AMZN,2015-05-06,421.429993,422.720001,414.549988,419.100006,419.100006,2552500,338
339,AMZN,2015-05-07,424.149994,428.5,422.850006,426.880005,426.880005,2766100,339
340,AMZN,2015-05-08,430.75,435.200012,430.170013,433.690002,433.690002,2908800,340
341,AMZN,2015-05-11,432.51001,439,431.369995,432.850006,432.850006,2393700,341
342,AMZN,2015-05-12,431.079987,433.25,426.709991,431.019989,431.019989,1947800,342
343,AMZN,2015-05-13,429.980011,433.529999,425.799988,426.869995,426.869995,1996300,343
344,AMZN,2015-05-14,429.450012,433,427.01001,432.279999,432.279999,1888500,344
345,AMZN,2015-05-15,428,430.399994,424.299988,426,426,4240300,345
346,AMZN,2015-05-18,426,427.269989,421.459991,425.23999,425.23999,2268700,346
347,AMZN,2015-05-19,424.869995,428.23999,420.630005,421.709991,421.709991,2464200,347
348,AMZN,2015-05-20,420.600006,427.100006,418.359985,423.859985,423.859985,2196200,348
349,AMZN,2015-05-21,428,436.899994,428,431.630005,431.630005,4121400,349
350,AMZN,2015-05-22,431.549988,432.440002,427.609985,427.630005,427.630005,2020600,350
351,AMZN,2015-05-26,426.200012,427,422,425.470001,425.470001,2244200,351
352,AMZN,2015-05-27,427.450012,431.850006,425.01001,431.420013,431.420013,2231100,352
353,AMZN,2015-05-28,429.709991,431.350006,425.470001,426.570007,426.570007,1912400,353
354,AMZN,2015-05-29,427.230011,432.5,427.230011,429.230011,429.230011,3008600,354
355,AMZN,2015-06-01,430.399994,433.160004,426.200012,430.920013,430.920013,2253300,355
356,AMZN,2015-06-02,430.070007,433.230011,426.25,430.98999,430.98999,1668900,356
357,AMZN,2015-06-03,434.399994,438.390015,432.75,436.589996,436.589996,2727900,357
358,AMZN,2015-06-04,434.399994,436.76001,429.26001,430.779999,430.779999,2510800,358
359,AMZN,2015-06-05,429.660004,430.799988,426.5,426.950012,426.950012,1907900,359
360,AMZN,2015-06-08,425.619995,426.799988,421.429993,423.5,423.5,2166900,360
361,AMZN,2015-06-09,422.959991,427.48999,419.140015,425.480011,425.480011,2288700,361
362,AMZN,2015-06-10,426.459991,432.200012,425.660004,430.769989,430.769989,2172300,362
363,AMZN,2015-06-11,432.290009,438.890015,431.470001,432.970001,432.970001,2922500,363
364,AMZN,2015-06-12,431.25,432.359985,428.26001,429.920013,429.920013,2054400,364
365,AMZN,2015-06-15,427.660004,428.049988,422.640015,423.670013,423.670013,2051000,365
366,AMZN,2015-06-16,424.149994,427.970001,422.670013,427.26001,427.26001,2296400,366
367,AMZN,2015-06-17,428.359985,431.350006,424.75,427.809998,427.809998,2185900,367
368,AMZN,2015-06-18,430.299988,439.730011,429.410004,439.390015,439.390015,3378400,368
369,AMZN,2015-06-19,440.26001,444.98999,433.23999,434.920013,434.920013,4495100,369
370,AMZN,2015-06-22,437,439.23999,434.179993,436.290009,436.290009,1823600,370
371,AMZN,2015-06-23,435.589996,447.040009,433.690002,445.98999,445.98999,3245000,371
372,AMZN,2015-06-24,444.970001,446.470001,440.230011,440.839996,440.839996,2620800,372
373,AMZN,2015-06-25,438.070007,443.470001,436.390015,440.100006,440.100006,2237500,373
374,AMZN,2015-06-26,441.76001,443.48999,435.059998,438.100006,438.100006,2624500,374
375,AMZN,2015-06-29,434.980011,437,429,429.859985,429.859985,2753200,375
376,AMZN,2015-06-30,434.200012,435.570007,430.459991,434.089996,434.089996,2596900,376
377,AMZN,2015-07-01,439.350006,440,435.579987,437.390015,437.390015,1987100,377
378,AMZN,2015-07-02,437,438.200012,433.480011,437.709991,437.709991,1343400,378
379,AMZN,2015-07-06,435.230011,439.730011,433.519989,436.040009,436.040009,1903200,379
380,AMZN,2015-07-07,435.679993,437.730011,425.570007,436.720001,436.720001,3454200,380
381,AMZN,2015-07-08,434.350006,435.98999,428.829987,429.700012,429.700012,2383100,381
382,AMZN,2015-07-09,434.899994,438.720001,434.149994,434.390015,434.390015,2271400,382
383,AMZN,2015-07-10,440.48999,444.720001,439,443.51001,443.51001,2401000,383
384,AMZN,2015-07-13,448.290009,457.869995,447.540009,455.570007,455.570007,3956800,384
385,AMZN,2015-07-14,462.320007,469.600006,458.160004,465.570007,465.570007,4736200,385
386,AMZN,2015-07-15,463.040009,464.700012,460.200012,461.190002,461.190002,2987400,386
387,AMZN,2015-07-16,465.5,475.880005,464.799988,475.480011,475.480011,4095600,387
388,AMZN,2015-07-17,477.700012,485.420013,477.25,483.01001,483.01001,4932200,388
389,AMZN,2015-07-20,492.570007,493.200012,485.399994,488.100006,488.100006,4752500,389
390,AMZN,2015-07-21,487.899994,488.880005,482.549988,488,488,3181800,390
391,AMZN,2015-07-22,485.98999,492.5,484.899994,488.269989,488.269989,3114900,391
392,AMZN,2015-07-23,491.660004,491.660004,475.700012,482.179993,482.179993,9374400,392
393,AMZN,2015-07-24,578.98999,580.570007,529.349976,529.419983,529.419983,21909400,393
394,AMZN,2015-07-27,527.75,544.950012,526.599976,531.409973,531.409973,7491000,394
395,AMZN,2015-07-28,536,536.390015,523.119995,526.030029,526.030029,5273100,395
396,AMZN,2015-07-29,530.919983,532.969971,525.02002,529,529,3752600,396
397,AMZN,2015-07-30,527.650024,539.200012,524.289978,536.76001,536.76001,3743100,397
398,AMZN,2015-07-31,539.090027,542.840027,534.52002,536.150024,536.150024,3025600,398
399,AMZN,2015-08-03,537.450012,540.440002,529.359985,535.030029,535.030029,3014200,399
400,AMZN,2015-08-04,529.690002,536.950012,529.159973,531.900024,531.900024,2934600,400
401,AMZN,2015-08-05,538.799988,539.140015,534.119995,537.01001,537.01001,2889400,401
402,AMZN,2015-08-06,539.299988,542.73999,527.52002,529.460022,529.460022,3820500,402
403,AMZN,2015-08-07,529.159973,529.460022,518.210022,522.619995,522.619995,3969200,403
404,AMZN,2015-08-10,528.52002,532.280029,523,524,524,2615900,404
405,AMZN,2015-08-11,523.650024,528.97998,522,527.460022,527.460022,2657900,405
406,AMZN,2015-08-12,523.75,527.5,513.059998,525.909973,525.909973,3962300,406
407,AMZN,2015-08-13,527.369995,534.659973,525.48999,529.659973,529.659973,2895200,407
408,AMZN,2015-08-14,528.25,534.109985,528.25,531.52002,531.52002,1983200,408
409,AMZN,2015-08-17,531.289978,538.73999,527.119995,535.219971,535.219971,2581700,409
410,AMZN,2015-08-18,535.039978,539.48999,533,535.02002,535.02002,2071300,410
411,AMZN,2015-08-19,533.73999,537.25,529,532.919983,532.919983,2324000,411
412,AMZN,2015-08-20,530.390015,533.25,515.77002,515.780029,515.780029,4408000,412
413,AMZN,2015-08-21,507.359985,512.330017,494.470001,494.470001,494.470001,6706500,413
414,AMZN,2015-08-24,463.579987,476.579987,451,463.369995,463.369995,10097600,414
415,AMZN,2015-08-25,487.48999,489.440002,466.25,466.369995,466.369995,5679300,415
416,AMZN,2015-08-26,484.019989,503.720001,478.76001,500.769989,500.769989,6358600,416
417,AMZN,2015-08-27,513.710022,522.690002,507.26001,518.369995,518.369995,6114500,417
418,AMZN,2015-08-28,517.5,521.5,513.039978,518.01001,518.01001,2746700,418
419,AMZN,2015-08-31,516.440002,519.409973,509.070007,512.890015,512.890015,2983000,419
420,AMZN,2015-09-01,499.140015,510,493.429993,496.540009,496.540009,3864500,420
421,AMZN,2015-09-02,505.089996,510.859985,497.720001,510.549988,510.549988,3707100,421
422,AMZN,2015-09-03,514.5,515.840027,502.570007,504.720001,504.720001,3149700,422
423,AMZN,2015-09-04,497.649994,502.850006,495.640015,499,499,2692500,423
424,AMZN,2015-09-08,508.690002,518.349976,508.51001,517.539978,517.539978,3810700,424
425,AMZN,2015-09-09,524,529.950012,515.059998,516.890015,516.890015,4338700,425
426,AMZN,2015-09-10,515.150024,526.130005,514.780029,522.23999,522.23999,2576000,426
427,AMZN,2015-09-11,521.070007,529.440002,520.609985,529.440002,529.440002,3227900,427
428,AMZN,2015-09-14,529.440002,532.450012,518.580017,521.380005,521.380005,3130200,428
429,AMZN,2015-09-15,523.25,527.919983,517.200012,522.369995,522.369995,2845600,429
430,AMZN,2015-09-16,521.97998,528.299988,518.52002,527.390015,527.390015,2252800,430
431,AMZN,2015-09-17,526.97998,546.969971,526.570007,538.869995,538.869995,4169500,431
432,AMZN,2015-09-18,534.619995,546.23999,531.349976,540.26001,540.26001,6125600,432
433,AMZN,2015-09-21,544.330017,549.780029,539.590027,548.390015,548.390015,3283300,433
434,AMZN,2015-09-22,539.710022,543.549988,532.659973,538.400024,538.400024,3841700,434
435,AMZN,2015-09-23,538.299988,541.210022,534,536.070007,536.070007,2237600,435
436,AMZN,2015-09-24,530.549988,534.559998,522.869995,533.75,533.75,3501000,436
437,AMZN,2015-09-25,542.570007,542.799988,521.400024,524.25,524.25,4031000,437
438,AMZN,2015-09-28,520.02002,520.280029,494.329987,504.059998,504.059998,5434500,438
439,AMZN,2015-09-29,506,511.480011,490.5,496.070007,496.070007,4457500,439
440,AMZN,2015-09-30,505.440002,512.799988,501.670013,511.890015,511.890015,3990400,440
441,AMZN,2015-10-01,511,520.799988,506,520.719971,520.719971,3768500,441
442,AMZN,2015-10-02,512.98999,532.599976,508.100006,532.539978,532.539978,4597800,442
443,AMZN,2015-10-05,536.98999,545.909973,536,543.679993,543.679993,3391400,443
444,AMZN,2015-10-06,545.5,551.5,533.330017,537.47998,537.47998,4502800,444
445,AMZN,2015-10-07,541.789978,542,529,541.940002,541.940002,3812100,445
446,AMZN,2015-10-08,536.710022,539.390015,519.890015,533.159973,533.159973,4676400,446
447,AMZN,2015-10-09,534.47998,541.789978,530.27002,539.799988,539.799988,3537400,447
448,AMZN,2015-10-12,539.960022,550.820007,539.799988,550.190002,550.190002,2776100,448
449,AMZN,2015-10-13,546.26001,553.200012,543.099976,548.900024,548.900024,2938000,449
450,AMZN,2015-10-14,551.340027,552.25,539.679993,544.830017,544.830017,3582100,450
451,AMZN,2015-10-15,547.75,563,547,562.440002,562.440002,4937000,451
452,AMZN,2015-10-16,565.27002,570.940002,560.309998,570.76001,570.76001,4315800,452
453,AMZN,2015-10-19,570.76001,579,567.380005,573.150024,573.150024,4375400,453
454,AMZN,2015-10-20,572,573,555.280029,560.880005,560.880005,4327900,454
455,AMZN,2015-10-21,563.869995,565.25,552.52002,555.77002,555.77002,3343600,455
456,AMZN,2015-10-22,562.700012,569.150024,556.669983,563.909973,563.909973,7779400,456
457,AMZN,2015-10-23,617.679993,619.450012,595.359985,599.030029,599.030029,10692700,457
458,AMZN,2015-10-26,602.299988,609.849976,596.289978,608.609985,608.609985,4269700,458
459,AMZN,2015-10-27,608.599976,614.710022,605.530029,611.01001,611.01001,3787100,459
460,AMZN,2015-10-28,612.299988,617.22998,609.5,617.099976,617.099976,3926200,460
461,AMZN,2015-10-29,617.700012,627.539978,615.390015,626.549988,626.549988,3858600,461
462,AMZN,2015-10-30,626.01001,630.719971,625.280029,625.900024,625.900024,3874400,462
463,AMZN,2015-11-02,627.130005,628.630005,620.409973,628.349976,628.349976,2816500,463
464,AMZN,2015-11-03,629.530029,629.890015,622,625.309998,625.309998,3246900,464
465,AMZN,2015-11-04,627.76001,645.929993,627.349976,640.950012,640.950012,4831800,465
466,AMZN,2015-11-05,647.099976,657,643.090027,655.650024,655.650024,4723800,466
467,AMZN,2015-11-06,655,662.26001,652,659.369995,659.369995,4092200,467
468,AMZN,2015-11-09,658.650024,661.960022,647.849976,655.48999,655.48999,4048800,468
469,AMZN,2015-11-10,651.01001,660,647.26001,659.679993,659.679993,3489500,469
470,AMZN,2015-11-11,663.25,675.960022,663.25,673.25,673.25,5387300,470
471,AMZN,2015-11-12,673,675.640015,664.219971,665.599976,665.599976,4284700,471
472,AMZN,2015-11-13,663.570007,667,640.450012,642.349976,642.349976,6261100,472
473,AMZN,2015-11-16,640.919983,649.98999,622.289978,647.809998,647.809998,7435900,473
474,AMZN,2015-11-17,650.650024,653.25,641,643.299988,643.299988,4320200,474
475,AMZN,2015-11-18,646.51001,664.880005,646.369995,663.539978,663.539978,4469800,475
476,AMZN,2015-11-19,664.98999,672.859985,659,661.27002,661.27002,4705200,476
477,AMZN,2015-11-20,667.940002,668.869995,657.570007,668.450012,668.450012,3896100,477
478,AMZN,2015-11-23,671.5,682.77002,670.119995,678.98999,678.98999,4385100,478
479,AMZN,2015-11-24,674.140015,675.799988,661.210022,671.150024,671.150024,4543400,479
480,AMZN,2015-11-25,675,679.700012,671.23999,675.340027,675.340027,2697900,480
481,AMZN,2015-11-27,680.799988,680.98999,672.099976,673.26001,673.26001,1966800,481
482,AMZN,2015-11-30,675.900024,681.289978,664.599976,664.799988,664.799988,5693200,482
483,AMZN,2015-12-01,673.75,681,667.859985,679.059998,679.059998,4751200,483
484,AMZN,2015-12-02,681,684.820007,674.25,676.01001,676.01001,4273500,484
485,AMZN,2015-12-03,679.440002,682.789978,661.47998,666.25,666.25,5064700,485
486,AMZN,2015-12-04,666,674.780029,661.400024,672.640015,672.640015,4534800,486
487,AMZN,2015-12-07,674.73999,675.460022,660.5,669.830017,669.830017,3732800,487
488,AMZN,2015-12-08,663.130005,679.98999,659.789978,677.330017,677.330017,3651900,488
489,AMZN,2015-12-09,678,679,655.679993,664.789978,664.789978,5158200,489
490,AMZN,2015-12-10,665.590027,668.530029,659.559998,662.320007,662.320007,3440200,490
491,AMZN,2015-12-11,651.22998,657.880005,639.619995,640.150024,640.150024,5474400,491
492,AMZN,2015-12-14,641.75,658.590027,635.27002,657.909973,657.909973,4329700,492
493,AMZN,2015-12-15,665.030029,671.5,657.349976,658.640015,658.640015,4753400,493
494,AMZN,2015-12-16,663.559998,677.349976,659.320007,675.77002,675.77002,3964500,494
495,AMZN,2015-12-17,680,682.5,670.650024,670.650024,670.650024,3681600,495
496,AMZN,2015-12-18,668.650024,676.840027,664.130005,664.140015,664.140015,6841300,496
497,AMZN,2015-12-21,668.5,669.900024,658.929993,664.51001,664.51001,3250900,497
498,AMZN,2015-12-22,666.830017,668.48999,659.26001,663.150024,663.150024,2664000,498
499,AMZN,2015-12-23,666.5,666.599976,656.630005,663.700012,663.700012,2722900,499
500,AMZN,2015-12-24,663.349976,664.679993,660.599976,662.789978,662.789978,1093000,500
501,AMZN,2015-12-28,665.559998,675.5,665.5,675.200012,675.200012,3775800,501
502,AMZN,2015-12-29,677.97998,696.440002,677.890015,693.969971,693.969971,5735000,502
503,AMZN,2015-12-30,691.890015,695.48999,686.380005,689.070007,689.070007,3519000,503
504,AMZN,2015-12-31,686.080017,687.75,675.890015,675.890015,675.890015,3749600,504
505,AMZN,2016-01-04,656.289978,657.719971,627.51001,636.98999,636.98999,9314500,505
506,AMZN,2016-01-05,646.859985,646.909973,627.650024,633.789978,633.789978,5822600,506
507,AMZN,2016-01-06,622,639.789978,620.309998,632.650024,632.650024,5329200,507
508,AMZN,2016-01-07,621.799988,630,605.210022,607.940002,607.940002,7074900,508
509,AMZN,2016-01-08,619.659973,624.140015,606,607.049988,607.049988,5512900,509
510,AMZN,2016-01-11,612.47998,619.849976,598.570007,617.73999,617.73999,4869200,510
511,AMZN,2016-01-12,625.25,625.98999,612.23999,617.890015,617.890015,4724100,511
512,AMZN,2016-01-13,620.880005,620.880005,579.159973,581.809998,581.809998,7655200,512
513,AMZN,2016-01-14,580.25,602.25,569.880005,593,593,7238000,513
514,AMZN,2016-01-15,572.23999,584.619995,565.299988,570.179993,570.179993,7784500,514
515,AMZN,2016-01-19,577.090027,584,566.450012,574.47998,574.47998,4807200,515
516,AMZN,2016-01-20,564.359985,578.450012,547.179993,571.77002,571.77002,7966400,516
517,AMZN,2016-01-21,573.580017,588.809998,568.219971,575.02002,575.02002,4952200,517
518,AMZN,2016-01-22,588.72998,600.099976,584.109985,596.380005,596.380005,5120100,518
519,AMZN,2016-01-25,597.98999,608.5,594.559998,596.530029,596.530029,4396100,519
520,AMZN,2016-01-26,603.450012,604.5,590.380005,601.25,601.25,3743200,520
521,AMZN,2016-01-27,601.98999,603.390015,578.780029,583.349976,583.349976,5152900,521
522,AMZN,2016-01-28,608.369995,638.059998,597.549988,635.349976,635.349976,14015200,522
523,AMZN,2016-01-29,571.97998,593,570,587,587,14677600,523
524,AMZN,2016-02-01,578.150024,581.799988,570.309998,574.809998,574.809998,6355100,524
525,AMZN,2016-02-02,570,571.559998,550.090027,552.099976,552.099976,6312000,525
526,AMZN,2016-02-03,553.5,556,521.900024,531.070007,531.070007,10048700,526
527,AMZN,2016-02-04,525,538.98999,519.219971,536.26001,536.26001,6176600,527
528,AMZN,2016-02-05,529.280029,529.450012,499.190002,502.130005,502.130005,9708900,528
529,AMZN,2016-02-08,486.470001,493.5,475.209991,488.100006,488.100006,9825500,529
530,AMZN,2016-02-09,478.01001,498.380005,474,482.070007,482.070007,7045900,530
531,AMZN,2016-02-10,491.76001,504.660004,486,490.480011,490.480011,6786200,531
532,AMZN,2016-02-11,491.170013,509.299988,484,503.820007,503.820007,7397400,532
533,AMZN,2016-02-12,510.700012,516.75,501.48999,507.079987,507.079987,5384800,533
534,AMZN,2016-02-16,519.47998,524.450012,511.660004,521.099976,521.099976,5118500,534
535,AMZN,2016-02-17,528.73999,537.47998,519.390015,534.099976,534.099976,4824000,535
536,AMZN,2016-02-18,541.190002,541.200012,523.72998,525,525,4735000,536
537,AMZN,2016-02-19,520.710022,535.950012,515.349976,534.900024,534.900024,4974700,537
538,AMZN,2016-02-22,542.200012,560.650024,541.080017,559.5,559.5,5566600,538
539,AMZN,2016-02-23,555.549988,556.909973,545.330017,552.940002,552.940002,4050800,539
540,AMZN,2016-02-24,545.75,554.27002,533.150024,554.039978,554.039978,6231700,540
541,AMZN,2016-02-25,555.52002,559.390015,545.289978,555.150024,555.150024,4510500,541
542,AMZN,2016-02-26,560.119995,562.5,553.169983,555.22998,555.22998,4877000,542
543,AMZN,2016-02-29,554,564.809998,552.51001,552.52002,552.52002,4145400,543
544,AMZN,2016-03-01,556.289978,579.25,556,579.039978,579.039978,5038500,544
545,AMZN,2016-03-02,581.75,585,573.700012,580.210022,580.210022,4582200,545
546,AMZN,2016-03-03,577.960022,579.869995,573.109985,577.48999,577.48999,2736700,546
547,AMZN,2016-03-04,581.070007,581.400024,571.070007,575.140015,575.140015,3416500,547
548,AMZN,2016-03-07,573.539978,573.630005,555.549988,562.799988,562.799988,4926900,548
549,AMZN,2016-03-08,557.869995,571.349976,554.73999,560.26001,560.26001,4730000,549
550,AMZN,2016-03-09,559.559998,560.349976,550.130005,559.469971,559.469971,4377300,550
551,AMZN,2016-03-10,566.73999,567,547.900024,558.929993,558.929993,3914300,551
552,AMZN,2016-03-11,566.950012,570.059998,562.72998,569.609985,569.609985,3771300,552
553,AMZN,2016-03-14,567,576.890015,563.049988,573.369995,573.369995,3454200,553
554,AMZN,2016-03-15,571,581.52002,567,577.02002,577.02002,3876800,554
555,AMZN,2016-03-16,576.640015,581.320007,571.140015,574.27002,574.27002,3537700,555
556,AMZN,2016-03-17,569.51001,571.400024,555.01001,559.440002,559.440002,5928100,556
557,AMZN,2016-03-18,560.940002,562.330017,546.090027,552.080017,552.080017,7296900,557
558,AMZN,2016-03-21,548.909973,555.23999,538.580017,553.97998,553.97998,5155700,558
559,AMZN,2016-03-22,545.109985,562.76001,545.049988,560.47998,560.47998,4000600,559
560,AMZN,2016-03-23,561,572.47998,558.099976,569.630005,569.630005,3983700,560
561,AMZN,2016-03-24,567.109985,583.549988,567.080017,582.950012,582.950012,5185500,561
562,AMZN,2016-03-28,584.400024,584.75,575.559998,579.869995,579.869995,3121500,562
563,AMZN,2016-03-29,580.150024,595.849976,576.5,593.859985,593.859985,4167100,563
564,AMZN,2016-03-30,596.710022,603.23999,595,598.690002,598.690002,3890500,564
565,AMZN,2016-03-31,599.280029,600.75,592.210022,593.640015,593.640015,2681800,565
566,AMZN,2016-04-01,590.48999,599.030029,588.299988,598.5,598.5,2917400,566
567,AMZN,2016-04-04,599,599.5,590.549988,593.190002,593.190002,2470800,567
568,AMZN,2016-04-05,590.77002,593.469971,585.25,586.140015,586.140015,2308900,568
569,AMZN,2016-04-06,587.52002,602.390015,587.5,602.080017,602.080017,2833500,569
570,AMZN,2016-04-07,598.76001,599.599976,589.080017,591.429993,591.429993,3189000,570
571,AMZN,2016-04-08,594.320007,597.859985,589,594.599976,594.599976,2591900,571
572,AMZN,2016-04-11,596.140015,604,594.909973,595.929993,595.929993,2704300,572
573,AMZN,2016-04-12,598.400024,604.059998,592.309998,603.169983,603.169983,2636300,573
574,AMZN,2016-04-13,607.679993,616.809998,605.289978,614.820007,614.820007,4228300,574
575,AMZN,2016-04-14,615.070007,624.380005,615.070007,620.75,620.75,3474300,575
576,AMZN,2016-04-15,621.919983,626.77002,618.109985,625.890015,625.890015,2887700,576
577,AMZN,2016-04-18,625.349976,637.640015,624.960022,635.349976,635.349976,4336400,577
578,AMZN,2016-04-19,637.140015,638.01001,620.799988,627.900024,627.900024,4055900,578
579,AMZN,2016-04-20,630,636.549988,623,632.98999,632.98999,2609400,579
580,AMZN,2016-04-21,631,637.820007,628.5,631,631,2596300,580
581,AMZN,2016-04-22,624.469971,628.25,611.559998,620.5,620.5,5083900,581
582,AMZN,2016-04-25,616.609985,626.97998,616.25,626.200012,626.200012,2682900,582
583,AMZN,2016-04-26,626.169983,626.75,614.880005,616.880005,616.880005,2521400,583
584,AMZN,2016-04-27,611.799988,615.950012,601.280029,606.570007,606.570007,4068800,584
585,AMZN,2016-04-28,615.539978,626.799988,599.200012,602,602,7872600,585
586,AMZN,2016-04-29,666,669.97998,654,659.590027,659.590027,10310700,586
587,AMZN,2016-05-02,663.919983,685.5,662.030029,683.849976,683.849976,6578500,587
588,AMZN,2016-05-03,677.359985,680.299988,670.429993,671.320007,671.320007,4923400,588
589,AMZN,2016-05-04,662.590027,674,662.140015,670.900024,670.900024,4574500,589
590,AMZN,2016-05-05,673.309998,676.48999,656,659.090027,659.090027,4884100,590
591,AMZN,2016-05-06,656.049988,676.950012,656.01001,673.950012,673.950012,4365300,591
592,AMZN,2016-05-09,673.950012,686.97998,671.409973,679.75,679.75,3982200,592
593,AMZN,2016-05-10,694,704.549988,693.5,703.070007,703.070007,6087000,593
594,AMZN,2016-05-11,705.789978,719,701.650024,713.22998,713.22998,7338200,594
595,AMZN,2016-05-12,717.380005,722.450012,711.51001,717.929993,717.929993,5048200,595
596,AMZN,2016-05-13,714.640015,719.25,706.51001,709.919983,709.919983,4763400,596
597,AMZN,2016-05-16,710.130005,713.25,700.280029,710.659973,710.659973,5432900,597
598,AMZN,2016-05-17,709.900024,714.469971,693.909973,695.27002,695.27002,5121400,598
599,AMZN,2016-05-18,689.559998,702.539978,688.76001,697.450012,697.450012,4283200,599
600,AMZN,2016-05-19,691.880005,699.400024,689.559998,698.52002,698.52002,3025600,600
601,AMZN,2016-05-20,701.049988,707.23999,700,702.799988,702.799988,2916200,601
602,AMZN,2016-05-23,704.25,706,696.419983,696.75,696.75,2579200,602
603,AMZN,2016-05-24,698.01001,707.5,698,704.200012,704.200012,3033800,603
604,AMZN,2016-05-25,708,710.859985,705.52002,708.349976,708.349976,3267700,604
605,AMZN,2016-05-26,708.330017,715,707.289978,714.909973,714.909973,2436800,605
606,AMZN,2016-05-27,715,716.599976,711.099976,712.23999,712.23999,2249200,606
607,AMZN,2016-05-31,712.330017,724.22998,711.320007,722.789978,722.789978,3618300,607
608,AMZN,2016-06-01,720.900024,726.429993,718.219971,719.440002,719.440002,3263100,608
609,AMZN,2016-06-02,720.969971,728.280029,715.5,728.23999,728.23999,3020700,609
610,AMZN,2016-06-03,726.73999,727,718.429993,725.539978,725.539978,3367300,610
611,AMZN,2016-06-06,726.5,731.5,724.419983,726.72998,726.72998,2704800,611
612,AMZN,2016-06-07,729.890015,730,720.549988,723.73999,723.73999,2732500,612
613,AMZN,2016-06-08,726.400024,729.419983,721.599976,726.640015,726.640015,2223400,613
614,AMZN,2016-06-09,723.099976,728.909973,722.299988,727.650024,727.650024,2170300,614
615,AMZN,2016-06-10,722.349976,724.97998,714.210022,717.909973,717.909973,3425700,615
616,AMZN,2016-06-13,714.01001,721.98999,711.159973,715.23999,715.23999,3352200,616
617,AMZN,2016-06-14,712.330017,720.809998,712.27002,719.299988,719.299988,2506900,617
618,AMZN,2016-06-15,722,722.559998,713.349976,714.26001,714.26001,2709400,618
619,AMZN,2016-06-16,712.049988,718,705.299988,717.51001,717.51001,3098000,619
620,AMZN,2016-06-17,718.190002,718.200012,699.179993,706.390015,706.390015,5897800,620
621,AMZN,2016-06-20,713.5,721.309998,710.809998,714.01001,714.01001,3677200,621
622,AMZN,2016-06-21,715.719971,718.400024,712.719971,715.820007,715.820007,2137500,622
623,AMZN,2016-06-22,716.580017,717,707.570007,710.599976,710.599976,2260500,623
624,AMZN,2016-06-23,715.5,722.119995,712.5,722.080017,722.080017,2825000,624
625,AMZN,2016-06-24,693,712.530029,692.200012,698.960022,698.960022,7632500,625
626,AMZN,2016-06-27,692.01001,696.820007,682.119995,691.359985,691.359985,5568000,626
627,AMZN,2016-06-28,700,708,698.169983,707.950012,707.950012,4037000,627
628,AMZN,2016-06-29,715.75,719.5,713.539978,715.599976,715.599976,3070100,628
629,AMZN,2016-06-30,717.200012,719.369995,712.539978,715.619995,715.619995,2855100,629
630,AMZN,2016-07-01,717.320007,728,716.539978,725.679993,725.679993,2920400,630
631,AMZN,2016-07-05,722.799988,729.559998,719.609985,728.099976,728.099976,2431400,631
632,AMZN,2016-07-06,725.710022,737.77002,722.580017,737.609985,737.609985,3938200,632
633,AMZN,2016-07-07,739.330017,739.549988,731.630005,736.570007,736.570007,2936700,633
634,AMZN,2016-07-08,740.140015,746.099976,738,745.809998,745.809998,3429200,634
635,AMZN,2016-07-11,750,755.900024,747,753.780029,753.780029,3195300,635
636,AMZN,2016-07-12,756.859985,757.340027,740.330017,748.210022,748.210022,5623700,636
637,AMZN,2016-07-13,746.76001,756.869995,741.25,742.630005,742.630005,4142300,637
638,AMZN,2016-07-14,748.859985,749.039978,739.02002,741.200012,741.200012,2390500,638
